t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
18.3,549,,-0.1643,0.1864,-0.9508,1.7225,1.1372,0.6602,-0.0133,-0.0756,-0.2529,-0.1274,0.0761,-0.2377,-0.3822,0.2396,0.1773,-0.1255,-0.2035,152.9538,152.1252,90.5588,0.9135
18.333,550,,-0.1628,0.1796,-0.9533,1.705,1.133,0.6645,-0.0143,-0.0724,-0.2532,-0.1369,0.0764,-0.2383,-0.3869,0.2389,0.1808,-0.1162,-0.2134,152.1977,152.6022,89.7889,0.9276
18.367,551,,-0.146,0.1803,-0.9461,1.6907,1.1264,0.6663,-0.0056,-0.0578,-0.2342,-0.1292,0.0766,-0.2292,-0.3829,0.2285,0.1764,-0.1049,-0.2058,151.1223,153.7958,89.6638,0.9332
18.4,552,,-0.1351,0.1815,-0.9496,1.6611,1.1311,0.6809,-0.0254,-0.0465,-0.2237,-0.1291,0.0767,-0.2259,-0.384,0.1983,0.1772,-0.0946,-0.2058,150.8768,154.1844,88.602,0.9712
18.433,553,,-0.131,0.1804,-0.9496,1.6611,1.13,0.6803,-0.0057,-0.0403,-0.2217,-0.1259,0.0767,-0.2221,-0.3846,0.216,0.1813,-0.0957,-0.2026,151.1817,152.7398,87.3982,0.9822
18.467,554,,-0.1444,0.1723,-0.964,1.6605,1.1363,0.6843,-0.0131,-0.0498,-0.2391,-0.1351,0.0774,-0.2281,-0.3958,0.226,0.1893,-0.104,-0.2125,153.2295,150.065,85.7387,0.9983
18.5,555,,-0.1444,0.1768,-0.9594,1.6613,1.1362,0.6839,-0.0019,-0.0442,-0.2446,-0.1331,0.0772,-0.2184,-0.3913,0.2426,0.2004,-0.1115,-0.2102,153.458,147.2429,83.945,1.0121
18.533,556,,-0.1439,0.1785,-0.9584,1.6605,1.1369,0.6846,0.0064,-0.037,-0.2507,-0.1309,0.077,-0.2096,-0.3899,0.2571,0.2137,-0.1198,-0.2078,153.0348,143.9165,81.6674,1.0299
18.567,557,,-0.1377,0.1848,-0.9559,1.6572,1.1407,0.6883,0.0185,-0.0261,-0.2494,-0.1344,0.0767,-0.1959,-0.3856,0.2678,0.2232,-0.115,-0.211,153.6442,141.8418,79.4207,1.0457
18.6,558,,-0.1325,0.1878,-0.9559,1.6621,1.1437,0.6881,0.0288,-0.0155,-0.2496,-0.1443,0.0758,-0.1858,-0.384,0.2784,0.2341,-0.1053,-0.2201,150.1948,140.172,76.9241,1.0728
18.633,559,,-0.1207,0.2028,-0.9504,1.6728,1.1532,0.6894,0.0439,-0.0012,-0.2402,-0.1524,0.0732,-0.1715,-0.3772,0.2842,0.239,-0.0878,-0.2257,139.5621,140.4013,75.2585,1.1227
18.667,560,,-0.0989,0.2206,-0.9341,1.6842,1.1547,0.6856,0.0686,0.0278,-0.2255,-0.1454,0.071,-0.1498,-0.3643,0.2941,0.2533,-0.0802,-0.2164,137.0868,138.578,72.9221,1.1339
18.7,561,,-0.0922,0.2345,-0.9432,1.6977,1.1776,0.6936,0.0778,0.0403,-0.2247,-0.1535,0.069,-0.1504,-0.3724,0.3025,0.265,-0.0713,-0.2225,127.8086,136.84,70.3668,1.1878
18.733,562,,-0.0833,0.2399,-0.9375,1.6963,1.1773,0.694,0.0938,0.0548,-0.2213,-0.1593,0.068,-0.1447,-0.3713,0.3151,0.2761,-0.062,-0.2273,125.7489,135.376,67.9002,1.2018
18.767,563,,-0.0708,0.253,-0.9191,1.6897,1.1721,0.6936,0.119,0.0709,-0.2125,-0.1493,0.0658,-0.1293,-0.3622,0.3315,0.2834,-0.0632,-0.2151,123.8314,132.754,65.5483,1.1935
18.8,564,,-0.0633,0.2555,-0.8921,1.6585,1.1476,0.692,0.1391,0.0823,-0.209,-0.1484,0.0653,-0.1109,-0.3519,0.3481,0.2913,-0.0606,-0.2137,117.2472,130.0841,62.4328,1.165
18.833,565,,-0.0511,0.2578,-0.8479,1.6172,1.1057,0.6838,0.1608,0.0991,-0.2012,-0.1473,0.065,-0.0848,-0.3345,0.362,0.3003,-0.0539,-0.2123,112.7888,127.0101,58.7319,1.1191
18.867,566,,0.019,0.2769,-0.7199,1.4761,0.9968,0.6753,0.2361,0.172,-0.1339,-0.0895,0.0685,-0.0047,-0.2493,0.37,0.3059,-0.0444,-0.1579,116.5945,122.8234,53.4205,0.9972
18.9,567,,0.0075,0.264,-0.6662,1.4151,0.9302,0.6574,0.2356,0.1669,-0.152,-0.118,0.0696,0.0062,-0.2371,0.3875,0.3189,-0.034,-0.1876,112.1841,119.7077,49.1673,0.9301
18.933,568,,0.0296,0.2887,-0.5687,1.3304,0.8574,0.6445,0.2623,0.1916,-0.1324,-0.1136,0.0698,0.0459,-0.1889,0.3947,0.3239,-0.0188,-0.1834,114.0768,118.1591,45.7829,0.8465
18.967,569,,0.0636,0.3211,-0.4817,1.2567,0.8028,0.6388,0.296,0.2237,-0.0966,-0.0889,0.0693,0.0944,-0.1404,0.3926,0.3203,-0.0076,-0.1582,120.4696,117.2881,43.405,0.7993
19.0,570,,0.0889,0.3404,-0.4317,1.2245,0.7721,0.6306,0.3185,0.2471,-0.0692,-0.0655,0.0678,0.1243,-0.1171,0.3877,0.3163,-0.0037,-0.1332,130.2608,116.3575,41.9267,0.7797
19.033,571,,0.1016,0.3481,-0.4142,1.2278,0.7623,0.6209,0.3281,0.2572,-0.0541,-0.0524,0.0655,0.1314,-0.1215,0.3822,0.3113,-0.0017,-0.1179,138.8653,115.8347,41.3934,0.7819
19.067,572,,0.1003,0.3434,-0.4227,1.2387,0.7662,0.6185,0.3231,0.2514,-0.0508,-0.0578,0.0655,0.1111,-0.1528,0.3739,0.3022,0.0069,-0.1232,138.5424,117.318,42.0011,0.7886
19.1,573,,0.0905,0.3324,-0.4421,1.254,0.7744,0.6176,0.3109,0.2374,-0.0563,-0.0686,0.0653,0.077,-0.1964,0.3672,0.2936,0.0123,-0.1339,137.1909,118.1428,42.3341,0.8043
19.133,574,,0.1231,0.363,-0.4089,1.231,0.7719,0.627,0.3405,0.2677,-0.0215,-0.0201,0.0628,0.0864,-0.1992,0.362,0.2892,-0.0014,-0.0829,118.0707,115.5534,42.4418,0.8255
19.167,575,,0.1542,0.3918,-0.3653,1.2227,0.7571,0.6192,0.3671,0.2969,0.0115,0.0265,0.0578,0.0986,-0.1988,0.3556,0.2853,-0.0149,-0.0314,115.0346,113.4693,42.7505,0.8408
19.2,576,,0.2272,0.4577,-0.2731,1.2572,0.7308,0.5813,0.4316,0.3678,0.0866,0.1231,0.0551,0.158,-0.1416,0.3449,0.2812,-0.0364,0.068,135.0582,110.2656,43.4612,0.8758
19.233,577,,0.288,0.5059,-0.2018,1.2828,0.7076,0.5516,0.4804,0.4255,0.1504,0.211,0.0575,0.2032,-0.0998,0.33,0.2751,-0.0606,0.1535,103.912,105.7763,42.901,0.8991
19.267,578,,0.31,0.5294,-0.1785,1.3322,0.7078,0.5313,0.4909,0.4424,0.1776,0.2627,0.0604,0.2072,-0.102,0.3134,0.2648,-0.0851,0.2024,91.7378,103.2044,44.4903,0.9374
19.3,579,,0.3193,0.5566,-0.1735,1.3756,0.7301,0.5307,0.4897,0.4464,0.1923,0.2959,0.0609,0.1876,-0.1492,0.2974,0.2541,-0.1036,0.235,85.6953,100.8503,45.1989,0.9769
19.333,580,,0.3151,0.5616,-0.2307,1.398,0.7922,0.5667,0.4755,0.4367,0.1935,0.3169,0.064,0.1499,-0.207,0.282,0.2432,-0.1234,0.2529,84.2328,97.7359,45.5964,0.9997
19.367,581,,0.3063,0.555,-0.2887,1.3983,0.8437,0.6034,0.4602,0.4243,0.1883,0.3197,0.0666,0.1237,-0.2411,0.2719,0.236,-0.1314,0.2532,85.564,96.173,45.6309,1.0102
19.4,582,,0.3021,0.5482,-0.3259,1.392,0.8741,0.6279,0.4458,0.4144,0.1897,0.3161,0.069,0.1058,-0.2621,0.2562,0.2248,-0.1264,0.2471,89.2251,97.3617,45.9266,1.0144
19.433,583,,0.2878,0.5314,-0.3771,1.3872,0.9085,0.6549,0.4369,0.3895,0.186,0.3142,0.0729,0.0778,-0.298,0.2508,0.2035,-0.1282,0.2413,93.2656,98.4987,47.7012,1.0157
19.467,584,,0.2769,0.5204,-0.4058,1.3846,0.9262,0.6689,0.4146,0.3679,0.1859,0.313,0.0758,0.0585,-0.3191,0.2287,0.182,-0.1272,0.2372,95.6112,100.8762,50.2106,1.0142
19.5,585,,0.263,0.5061,-0.4316,1.3766,0.9377,0.6812,0.3917,0.3466,0.1794,0.3099,0.0777,0.0421,-0.3385,0.2123,0.1672,-0.1305,0.2322,95.7099,101.6561,52.6429,1.0094
19.533,586,,0.2475,0.4879,-0.4564,1.3692,0.9443,0.6896,0.3644,0.3225,0.1726,0.3016,0.0789,0.0223,-0.3602,0.1918,0.15,-0.129,0.2227,97.4165,103.6597,55.3302,1.0046
19.567,587,,0.2388,0.4677,-0.4813,1.3632,0.949,0.6961,0.3347,0.3008,0.1767,0.2905,0.0796,0.0006,-0.3836,0.158,0.1241,-0.1138,0.2109,101.9777,111.9919,60.9943,1.0028
19.6,588,,0.237,0.4569,-0.4835,1.3446,0.9404,0.6994,0.3237,0.2958,0.1781,0.2834,0.0797,-0.0004,-0.3839,0.1456,0.1177,-0.1053,0.2037,104.0361,115.7583,63.0313,0.9922
19.633,589,,0.2348,0.4403,-0.4869,1.3186,0.9273,0.7032,0.2961,0.2891,0.1805,0.2694,0.0796,-0.004,-0.3856,0.1155,0.1086,-0.0889,0.1898,109.1177,122.4856,65.4165,0.9768
19.667,590,,0.2343,0.4235,-0.4913,1.296,0.9148,0.7059,0.3002,0.284,0.1846,0.2598,0.0797,-0.0086,-0.3899,0.1156,0.0994,-0.0752,0.1801,112.4787,128.9797,68.0009,0.9615
19.7,591,,0.2314,0.4081,-0.4973,1.278,0.9054,0.7084,0.2686,0.2789,0.1839,0.2504,0.0798,-0.0147,-0.3953,0.0847,0.095,-0.0665,0.1707,114.6627,132.7323,69.3442,0.9495
19.733,592,,0.2352,0.4005,-0.4977,1.2669,0.8982,0.7089,0.2587,0.2784,0.192,0.2476,0.0797,-0.0153,-0.3956,0.0667,0.0864,-0.0555,0.1679,116.3417,139.233,71.8769,0.9422
19.767,593,,0.238,0.3835,-0.5172,1.2613,0.9007,0.7141,0.2312,0.2636,0.2123,0.2435,0.0793,-0.0327,-0.4146,0.0189,0.0513,-0.0312,0.1642,119.4197,168.3044,83.9939,0.9376
19.8,594,,0.2388,0.3693,-0.5055,1.2282,0.8748,0.7122,0.2259,0.2669,0.2106,0.2317,0.079,-0.0232,-0.4025,0.0152,0.0563,-0.0211,0.1527,121.8075,167.2219,82.8202,0.9109
19.833,595,,0.2366,0.3601,-0.5013,1.2117,0.8614,0.7109,0.2126,0.2635,0.2098,0.229,0.0792,-0.0219,-0.3986,0.0027,0.0537,-0.0192,0.1497,122.0181,169.2589,84.0029,0.8986
19.867,596,,0.2389,0.3616,-0.4915,1.2083,0.8531,0.7061,0.202,0.2686,0.2093,0.2311,0.0791,-0.015,-0.3891,-0.0073,0.0593,-0.0219,0.152,119.3243,164.8784,82.5866,0.8942
19.9,597,,0.2422,0.3654,-0.4842,1.2093,0.8496,0.7025,0.1852,0.2731,0.2113,0.2348,0.079,-0.0106,-0.3813,-0.0261,0.0618,-0.0235,0.1559,116.8158,162.77,81.9333,0.8966
19.933,598,,0.237,0.3644,-0.488,1.2153,0.8524,0.7014,0.1585,0.2654,0.2086,0.2484,0.0793,-0.0148,-0.3844,-0.0501,0.0569,-0.0398,0.169,107.82,161.4772,83.5983,0.8995
19.967,599,,0.2324,0.3602,-0.4941,1.2222,0.8543,0.699,0.14,0.2591,0.2058,0.248,0.0791,-0.0211,-0.389,-0.0658,0.0533,-0.0422,0.1689,105.314,164.4551,84.6747,0.9036
20.0,600,,0.2359,0.3536,-0.5132,1.2403,0.8669,0.6989,0.1111,0.2493,0.2224,0.2818,0.0793,-0.0381,-0.4064,-0.1114,0.0269,-0.0594,0.2025,91.4355,171.3878,93.842,0.9161
20.033,601,,0.2019,0.2956,-0.6029,1.2609,0.8985,0.7126,0.0512,0.187,0.2168,0.255,0.08,-0.1176,-0.4932,-0.1656,-0.0298,-0.0382,0.175,92.2514,160.804,112.9129,0.9095
20.067,602,,0.2274,0.3035,-0.5888,1.2724,0.8924,0.7013,0.0527,0.202,0.2529,0.2624,0.0797,-0.1099,-0.4794,-0.2002,-0.0509,-0.0095,0.1827,91.2246,150.4066,118.6695,0.8815
20.1,603,,0.2344,0.3037,-0.5769,1.2734,0.8805,0.6915,0.0492,0.2081,0.2607,0.2642,0.08,-0.1027,-0.4678,-0.2115,-0.0525,-0.0035,0.1842,90.1138,150.8744,118.1986,0.8488
20.133,604,,0.2547,0.302,-0.5666,1.2729,0.8686,0.6824,0.0159,0.2175,0.2918,0.2607,0.0803,-0.0959,-0.458,-0.2759,-0.0743,0.0311,0.1804,95.3389,140.9082,122.7061,0.8189
20.167,605,,0.2736,0.3307,-0.5671,1.2546,0.8978,0.7156,-0.0007,0.2191,0.328,0.2488,0.0811,-0.0978,-0.4589,-0.3287,-0.1089,0.0792,0.1676,104.0595,124.9791,129.3751,0.7987
20.2,606,,0.2895,0.3596,-0.565,1.2354,0.9246,0.7484,-0.0479,0.223,0.3561,0.2389,0.0819,-0.0949,-0.4564,-0.404,-0.1331,0.1172,0.1571,112.6193,114.1177,133.181,0.8154
20.233,607,,0.3154,0.3974,-0.5428,1.2152,0.9402,0.7737,-0.0107,0.2414,0.3894,0.2296,0.0821,-0.0768,-0.4343,-0.4,-0.148,0.1597,0.1475,122.2091,105.0496,134.9875,0.829
20.267,608,,0.3391,0.4333,-0.5204,1.2438,0.9537,0.7668,-0.0132,0.2583,0.4198,0.214,0.0823,-0.059,-0.4122,-0.433,-0.1615,0.2058,0.1317,114.3911,96.2989,136.9561,0.8451
20.3,609,,0.3532,0.4609,-0.5187,1.2942,0.9796,0.7569,-0.0388,0.2588,0.4477,0.2028,0.0828,-0.0583,-0.4103,-0.4865,-0.1889,0.2449,0.12,110.6647,87.0447,140.9196,0.8719
20.333,610,,0.4041,0.5343,-0.4903,1.4084,1.0246,0.7275,-0.0658,0.2765,0.5318,0.2168,0.0849,-0.0197,-0.3902,-0.5976,-0.2553,0.315,0.1319,114.8486,68.1134,148.1675,0.9402
20.367,611,,0.35,0.4923,-0.5775,1.4367,1.0698,0.7447,-0.1636,0.2104,0.4895,0.1707,0.087,-0.099,-0.4749,-0.6531,-0.2791,0.3188,0.0837,92.8053,57.5649,151.4623,0.9603
20.4,612,,0.5392,0.7363,-0.3833,1.6978,1.1196,0.6594,0.0151,0.3587,0.7197,0.2803,0.0796,0.0621,-0.2846,-0.7046,-0.361,0.4394,0.2007,131.9877,55.824,158.1937,1.0568
20.433,613,,0.2932,0.4588,-0.6794,1.4955,1.1382,0.7611,-0.226,0.1298,0.4567,0.106,0.0879,-0.1975,-0.5726,-0.6827,-0.3269,0.3507,0.0181,68.0684,46.5981,158.0415,1.0051
20.467,614,,0.2649,0.45,-0.7361,1.5532,1.1861,0.7636,-0.2598,0.084,0.4457,0.0748,0.091,-0.2515,-0.629,-0.7056,-0.3617,0.3709,-0.0162,49.5933,38.4924,161.8598,1.0436
20.5,615,,0.0463,0.2636,-1.0747,1.6068,1.3382,0.8329,-0.5913,-0.1667,0.2593,-0.1483,0.0952,-0.5431,-0.9575,-0.8506,-0.426,0.4076,-0.2435,15.135,31.9819,164.4456,1.0727
20.533,616,,-0.0877,0.1524,-1.2926,1.6517,1.4451,0.8749,-0.7871,-0.3221,0.1467,-0.2793,0.0963,-0.7303,-1.1679,-0.9338,-0.4688,0.4259,-0.3756,19.9814,29.064,165.4136,1.0964
20.567,617,,-0.0479,0.192,-1.2509,1.6774,1.4429,0.8602,-0.7495,-0.2824,0.1867,-0.2378,0.0963,-0.6938,-1.1277,-0.9362,-0.4692,0.4245,-0.3341,18.9811,27.817,165.1981,1.1111
20.6,618,,0.0129,0.2461,-1.179,1.6964,1.4251,0.8401,-0.68,-0.217,0.2428,-0.1932,0.0967,-0.629,-1.0579,-0.9228,-0.4598,0.436,-0.2899,16.8333,27.3696,164.9834,1.1277
20.633,619,,0.101,0.3377,-1.0783,1.7576,1.416,0.8057,-0.5541,-0.1354,0.3374,-0.1355,0.0952,-0.5388,-0.959,-0.8915,-0.4728,0.4729,-0.2307,16.5765,27.9873,165.441,1.1797
20.667,620,,0.1822,0.4195,-0.9798,1.8049,1.3993,0.7752,-0.4617,-0.0544,0.4188,-0.0733,0.0933,-0.4518,-0.8637,-0.8804,-0.4732,0.492,-0.1665,12.0776,27.3916,165.8184,1.2217
20.7,621,,0.294,0.5133,-0.8239,1.8054,1.3373,0.7407,-0.342,0.0767,0.5112,0.0354,0.0941,-0.3177,-0.7141,-0.8532,-0.4345,0.4758,-0.0587,29.8371,27.3041,165.5811,1.2304
20.733,622,,0.3531,0.5615,-0.7471,1.8104,1.3086,0.7229,-0.2318,0.147,0.5593,0.0879,0.0943,-0.2509,-0.6404,-0.7911,-0.4123,0.4713,-0.0064,59.6737,27.4037,165.2369,1.2437
20.767,623,,0.3977,0.6005,-0.6883,1.8196,1.2888,0.7083,-0.1689,0.1977,0.5977,0.1237,0.0946,-0.1991,-0.5839,-0.7666,-0.4,0.474,0.0291,76.3663,27.3674,165.2343,1.2605
20.8,624,,0.3519,0.5543,-0.7623,1.8144,1.3166,0.7257,-0.2373,0.1504,0.5534,0.0701,0.094,-0.256,-0.6544,-0.7908,-0.403,0.4833,-0.0239,57.2762,26.8811,164.9729,1.2754
20.833,625,,0.3981,0.5984,-0.7065,1.8392,1.3048,0.7095,-0.1718,0.1997,0.5965,0.108,0.0928,-0.2065,-0.5998,-0.7684,-0.3969,0.4885,0.0153,76.4523,26.9589,165.1427,1.2926
20.867,626,,0.4137,0.616,-0.6969,1.8675,1.3129,0.703,-0.1491,0.2143,0.6131,0.1175,0.0923,-0.1932,-0.5902,-0.7622,-0.3988,0.4957,0.0251,80.8432,26.8099,165.1451,1.3129
20.9,627,,0.4217,0.6287,-0.7036,1.9082,1.3322,0.6981,-0.1307,0.2187,0.6247,0.1165,0.0919,-0.1934,-0.5968,-0.7553,-0.4059,0.5082,0.0246,81.541,26.726,165.0741,1.3394
20.933,628,,0.4298,0.6424,-0.7121,1.9556,1.3545,0.6926,-0.1157,0.2216,0.638,0.1148,0.091,-0.1949,-0.6057,-0.7537,-0.4164,0.5232,0.0238,80.9231,26.5192,165.0813,1.3672
20.967,629,,0.4512,0.6679,-0.6917,1.9927,1.3597,0.6823,-0.0767,0.2419,0.6605,0.1297,0.0892,-0.1731,-0.587,-0.7372,-0.4186,0.5308,0.0405,83.7026,27.0401,164.704,1.3888
21.0,630,,0.5009,0.7162,-0.6206,2.0171,1.3368,0.6627,0.0112,0.2989,0.7029,0.1708,0.0901,-0.1086,-0.5188,-0.6917,-0.404,0.5321,0.0807,97.83,29.0196,163.4564,1.4002
21.033,631,,0.5386,0.7541,-0.5648,2.0426,1.3188,0.6457,0.0683,0.3412,0.7361,0.2031,0.092,-0.063,-0.4686,-0.6679,-0.395,0.5331,0.111,124.7286,29.6159,162.9506,1.4079
21.067,632,,0.5685,0.7824,-0.5064,2.0471,1.2888,0.6296,0.062,0.3765,0.7605,0.2296,0.0922,-0.0191,-0.4198,-0.6986,-0.384,0.5309,0.1374,141.5774,31.3284,162.3175,1.4093
21.1,633,,0.5794,0.7857,-0.4694,2.0264,1.2551,0.6194,0.0923,0.3979,0.7608,0.2388,0.0883,0.008,-0.3904,-0.6685,-0.3629,0.522,0.1505,132.5916,35.0641,160.8115,1.3991
21.133,634,,0.6043,0.8038,-0.4297,2.0431,1.2335,0.6037,0.1371,0.4369,0.7716,0.262,0.0861,0.0521,-0.3546,-0.6345,-0.3347,0.5096,0.1759,129.8557,36.691,159.2105,1.4068
21.167,635,,0.7136,0.8478,-0.1863,2.0261,1.0341,0.5104,,0.615,0.8122,0.3491,0.0865,0.2538,-0.0503,,-0.1972,0.4631,0.2626,137.6309,50.1899,144.0144,1.3936
21.2,636,,0.7797,0.8876,-0.095,1.9917,0.9826,0.4933,,0.6981,0.8613,0.4254,0.0863,0.2897,-0.0342,,-0.1632,0.4359,0.3391,144.0933,60.4471,134.1189,1.4028
21.233,637,,0.7934,0.9125,-0.0647,2.0359,0.9773,0.48,0.5308,0.7015,0.8852,0.4364,0.0867,0.3104,-0.0491,-0.3545,-0.1837,0.4488,0.3498,146.4022,52.7943,140.3219,1.3988
21.267,638,,0.8109,0.9405,-0.0432,2.0804,0.9837,0.4729,0.4953,0.7073,0.9145,0.439,0.0865,0.3348,-0.0334,-0.4192,-0.2072,0.4755,0.3526,149.5067,47.4507,144.4953,1.3872
21.3,639,,0.8725,0.9384,-0.0135,1.9697,0.9519,0.4833,0.8356,0.8095,0.9356,0.4661,0.0866,0.4008,0.0198,-0.1,-0.1262,0.4695,0.3795,151.9066,63.5842,127.3542,1.2796
21.333,640,,0.9211,0.9822,0.0457,2.0092,0.9366,0.4661,0.8948,0.8866,0.9556,0.4887,0.0799,0.4979,0.1505,-0.0608,-0.069,0.4669,0.4088,160.2888,73.0991,111.6172,1.4331
21.367,641,,0.9279,0.9722,0.057,1.9606,0.9152,0.4668,0.9516,0.9009,0.9548,0.4896,0.0808,0.5067,0.1467,-0.0033,-0.0539,0.4653,0.4088,168.086,77.7954,109.5864,1.2486
21.4,642,,0.9249,0.9719,0.0601,1.9589,0.9118,0.4655,0.7723,0.8807,0.9692,0.4853,0.0821,0.527,0.176,-0.1969,-0.0885,0.4838,0.4033,168.2388,69.0471,117.893,1.2511
21.433,643,,0.9406,0.998,0.0662,2.0464,0.9318,0.4553,0.7387,0.8948,0.9865,0.4921,0.0841,0.5662,0.2323,-0.2478,-0.0916,0.4944,0.4079,167.1492,63.5514,123.3232,1.3493
21.467,644,,0.9497,0.9989,0.0703,2.0481,0.9286,0.4534,0.757,0.9132,0.9862,0.4891,0.0858,0.6072,0.2958,-0.2292,-0.073,0.497,0.4034,166.2234,63.3867,123.4054,1.3334
21.5,645,,0.9638,0.984,0.0686,1.9997,0.9154,0.4578,0.7514,0.9534,0.9742,0.4855,0.0866,0.6602,0.3634,-0.2228,-0.0208,0.4887,0.3989,164.4346,78.8538,106.5985,1.2765
21.533,646,,0.9801,0.9972,0.0681,2.1137,0.9291,0.4396,0.8302,0.9958,0.9644,0.4831,0.0872,0.7186,0.4319,-0.1343,0.0313,0.4813,0.396,164.4642,113.7052,82.2502,1.2601
21.567,647,,0.9923,1.0324,0.0681,2.2393,0.9643,0.4306,0.8994,1.0302,0.9545,0.4867,0.0875,0.7753,0.5001,-0.0551,0.0758,0.4678,0.3992,165.8135,139.2864,61.6354,1.2878
21.6,648,,1.0022,1.0806,0.0679,2.3801,1.0127,0.4255,0.9593,1.0756,0.9288,0.4967,0.0875,0.8249,0.5537,0.0305,0.1467,0.4321,0.4092,165.9365,151.0621,41.4502,1.3494
21.633,649,,1.014,1.122,0.0675,2.5352,1.0545,0.4159,1.0313,1.1162,0.9118,0.501,0.0876,0.8795,0.606,0.1194,0.2043,0.4108,0.4134,166.6445,153.9374,32.314,1.4073
21.667,650,,1.0285,1.1726,0.0682,2.7653,1.1044,0.3994,1.113,1.1554,0.9016,0.5039,0.0877,0.9221,0.6532,0.2115,0.2539,0.3976,0.4162,167.7037,155.7501,26.6844,1.4749
21.7,651,,1.0438,1.2308,0.0698,3.0333,1.161,0.3828,1.1861,1.1924,0.8952,0.504,0.0877,0.9625,0.6955,0.2909,0.2972,0.3912,0.4162,168.9568,157.3894,23.1009,1.5579
21.733,652,,1.06,1.2927,0.0698,3.3598,1.2229,0.364,1.2541,1.2283,0.8917,0.5039,0.0877,1.0006,0.734,0.3625,0.3367,0.3877,0.4163,170.2765,158.861,20.684,1.6511
21.767,653,,1.0744,1.353,0.0708,3.6917,1.2822,0.3473,1.3143,1.2618,0.887,0.5019,0.0876,1.0331,0.7676,0.4273,0.3748,0.3851,0.4143,171.4902,160.1734,18.7578,1.7521
21.8,654,,1.0906,1.4065,0.0723,4.0254,1.3342,0.3314,1.3626,1.2949,0.8864,0.5006,0.0876,1.0589,0.7927,0.4762,0.4086,0.3858,0.413,172.3414,161.177,16.8614,1.8527
21.833,655,,1.1047,1.4533,0.0736,4.3488,1.3797,0.3173,1.4097,1.3195,0.89,0.5,0.0875,1.0779,0.811,0.5197,0.4295,0.3899,0.4126,173.1613,161.8712,15.3929,1.9504
21.867,656,,1.1165,1.4861,0.0758,4.593,1.4104,0.3071,1.4431,1.3409,0.8921,0.4986,0.0873,1.0964,0.8236,0.5509,0.4488,0.3935,0.4112,174.0542,162.6099,14.1517,2.0316
21.9,657,,1.1258,1.5132,0.0746,4.8095,1.4386,0.2991,1.4731,1.3597,0.8919,0.4968,0.0872,1.1066,0.8309,0.5812,0.4677,0.3951,0.4096,174.8546,163.0897,12.928,2.1035
21.933,658,,1.134,1.5196,0.0734,4.8726,1.4462,0.2968,1.4902,1.3755,0.8924,0.495,0.0871,1.1205,0.8421,0.5977,0.4831,0.3975,0.4078,175.6214,163.9004,11.7949,2.106
21.967,659,,1.1398,1.5401,0.0723,5.0439,1.4679,0.291,1.5123,1.3881,0.8914,0.4916,0.0871,1.1295,0.8516,0.6209,0.4966,0.3999,0.4045,176.5196,164.7284,10.6349,2.1511
22.0,660,upright,1.1415,1.563,0.0722,5.2441,1.4909,0.2843,1.5372,1.3981,0.8849,0.4852,0.0871,1.1371,0.8563,0.6523,0.5132,0.3997,0.3981,177.1236,165.2757,9.7012,2.1691
22.033,661,upright,1.1427,1.5824,0.0717,5.4228,1.5106,0.2786,1.5545,1.4086,0.8767,0.4757,0.0871,1.1431,0.8595,0.6778,0.5319,0.401,0.3886,177.3232,165.7188,8.9037,2.1724
22.067,662,upright,1.1429,1.5983,0.0717,5.5738,1.5266,0.2739,1.5707,1.4186,0.8672,0.4656,0.0871,1.1502,0.8632,0.7035,0.5515,0.4016,0.3785,176.9241,165.907,8.0162,2.1709
22.1,663,upright,1.1455,1.6096,0.0713,5.6833,1.5382,0.2707,1.5825,1.4271,0.864,0.461,0.087,1.1543,0.8665,0.7185,0.5631,0.403,0.3739,176.527,165.8865,7.0715,2.1658
22.133,664,upright,1.1468,1.6159,0.0716,5.7479,1.5443,0.2687,1.5926,1.4317,0.8618,0.458,0.087,1.1547,0.8648,0.7307,0.5699,0.4038,0.371,176.1565,165.8869,6.1562,2.1546
22.167,665,upright,1.1476,1.6228,0.0707,5.8161,1.5521,0.2669,1.6011,1.4363,0.859,0.4562,0.087,1.1577,0.866,0.7421,0.5773,0.4028,0.3693,175.5966,165.698,5.3553,2.1429
22.2,666,upright,1.1484,1.6281,0.0694,5.8721,1.5587,0.2655,1.6056,1.4399,0.8569,0.4555,0.0868,1.1613,0.8695,0.7487,0.583,0.4014,0.3686,175.1093,165.4774,4.724,2.098
22.233,667,upright,1.1496,1.6333,0.0682,5.9286,1.5651,0.264,1.61,1.4418,0.8574,0.4572,0.0867,1.1631,0.872,0.7526,0.5844,0.4001,0.3705,174.4085,165.2485,4.1436,2.0602
22.267,668,upright,1.1507,1.6378,0.0681,5.9753,1.5697,0.2627,1.6141,1.4434,0.8579,0.457,0.0866,1.1644,0.874,0.7562,0.5855,0.4009,0.3704,174.0662,165.2299,3.3634,2.0321
22.3,669,upright,1.1517,1.6425,0.0682,6.0257,1.5743,0.2613,1.6173,1.445,0.8584,0.457,0.0864,1.1653,0.8756,0.759,0.5866,0.4014,0.3707,173.7607,165.5727,2.921,2.0132
