t,frame,posture,h_torso,h_max,h_min,floor_spread,vertical_extent,compactness,h_head,h_shoulder,h_hip,h_knee,h_ankle,h_elbow,h_wrist,head_above_hip,shoulder_above_hip,hip_above_knee,knee_above_ankle,knee_angle,hip_angle,torso_tilt,bbox_aspect
19.767,593,sitting,0.8761,1.2464,0.064,3.4115,1.1824,0.3466,1.2314,1.0841,0.6682,0.3775,0.0849,0.858,0.6056,0.5632,0.4159,0.2907,0.2926,148.0272,150.1865,15.0698,1.5874
19.8,594,sitting,0.8758,1.2476,0.0637,3.4198,1.1839,0.3462,1.2324,1.084,0.6677,0.3771,0.0849,0.8576,0.6046,0.5647,0.4163,0.2906,0.2922,147.9577,150.1392,15.2403,1.5896
19.833,595,sitting,0.8753,1.2616,0.0639,3.5016,1.1977,0.342,1.2397,1.0841,0.6665,0.3767,0.0849,0.8572,0.6031,0.5732,0.4176,0.2898,0.2918,147.8635,150.1726,15.2488,1.6161
19.867,596,sitting,0.8757,1.263,0.064,3.5089,1.199,0.3417,1.2414,1.0847,0.6667,0.377,0.0848,0.8573,0.6009,0.5747,0.418,0.2897,0.2921,147.866,150.1996,15.2351,1.6182
19.9,597,sitting,0.8757,1.2638,0.0641,3.5132,1.1996,0.3415,1.2427,1.0851,0.6664,0.3775,0.0848,0.8575,0.6006,0.5763,0.4187,0.2889,0.2927,147.7886,150.143,15.2574,1.6184
19.933,598,sitting,0.876,1.2648,0.064,3.5194,1.2008,0.3412,1.2438,1.0854,0.6666,0.3782,0.0848,0.8576,0.5995,0.5772,0.4188,0.2884,0.2934,148.0251,150.2334,15.2013,1.6205
19.967,599,sitting,0.8764,1.2653,0.0638,3.5225,1.2015,0.3411,1.2444,1.0855,0.6673,0.3793,0.0848,0.8575,0.5991,0.5771,0.4182,0.288,0.2945,148.1652,150.2486,15.1167,1.6225
20.0,600,sitting,0.8771,1.2548,0.0631,3.4613,1.1917,0.3443,1.2395,1.0858,0.6684,0.3799,0.0847,0.8575,0.5985,0.5711,0.4174,0.2885,0.2952,148.6854,150.4735,15.1212,1.6046
20.033,601,,0.8773,1.2654,0.0631,3.5241,1.2023,0.3412,1.2452,1.0858,0.6689,0.3811,0.0847,0.8589,0.5991,0.5763,0.417,0.2877,0.2964,148.5968,150.4266,15.1198,1.6265
20.067,602,,0.8775,1.2659,0.0625,3.5267,1.2033,0.3412,1.2456,1.0858,0.6692,0.3822,0.0846,0.8588,0.5983,0.5763,0.4166,0.287,0.2976,148.8657,150.5298,15.147,1.6301
20.1,603,,0.878,1.265,0.0619,3.5217,1.203,0.3416,1.2447,1.0852,0.6708,0.3834,0.0846,0.8582,0.5981,0.5739,0.4143,0.2874,0.2988,149.2149,150.6558,15.0737,1.6331
20.133,604,,0.8777,1.2644,0.0608,3.5184,1.2036,0.3421,1.244,1.0842,0.6712,0.3838,0.0846,0.8573,0.5995,0.5728,0.4131,0.2873,0.2993,149.9509,150.9049,15.1081,1.6379
20.167,605,,0.8765,1.2627,0.0609,3.5085,1.2018,0.3425,1.2419,1.0825,0.6704,0.383,0.0846,0.8559,0.5986,0.5715,0.4121,0.2874,0.2985,150.1409,150.928,15.144,1.6385
20.2,606,,0.8755,1.2598,0.0614,3.4921,1.1984,0.3432,1.2382,1.0804,0.6705,0.3825,0.0846,0.8541,0.5962,0.5677,0.4099,0.288,0.2979,150.5277,151.0398,15.0839,1.6387
20.233,607,,0.8739,1.2551,0.0616,3.4662,1.1935,0.3443,1.2334,1.0779,0.6699,0.3814,0.0846,0.8507,0.5922,0.5635,0.4079,0.2885,0.2969,151.3927,151.4347,14.9618,1.6382
20.267,608,,0.8712,1.2504,0.061,3.4414,1.1894,0.3456,1.2287,1.0745,0.668,0.3792,0.0845,0.8462,0.5857,0.5607,0.4065,0.2887,0.2947,151.8622,151.691,14.7856,1.6385
20.3,609,,0.8682,1.2438,0.0607,3.4054,1.1831,0.3474,1.2233,1.0702,0.6661,0.3791,0.0845,0.8418,0.5805,0.5572,0.4041,0.287,0.2946,152.1683,151.6795,14.3168,1.637
20.333,610,,0.866,1.2371,0.0598,3.369,1.1772,0.3494,1.2174,1.0665,0.6655,0.3789,0.0845,0.8366,0.572,0.5519,0.4011,0.2866,0.2944,152.9337,151.9449,13.9441,1.6347
20.367,611,,0.8616,1.2294,0.059,3.3291,1.1704,0.3516,1.2102,1.061,0.6622,0.3752,0.0845,0.8303,0.562,0.5481,0.3988,0.287,0.2906,153.888,152.2497,13.4543,1.6301
20.4,612,,0.8579,1.2117,0.0597,3.2236,1.152,0.3574,1.1983,1.0555,0.6603,0.3701,0.0846,0.8221,0.5542,0.538,0.3952,0.2902,0.2856,154.6235,152.6402,12.6825,1.6033
20.433,613,,0.8546,1.2054,0.0591,3.1897,1.1462,0.3594,1.192,1.0516,0.6576,0.3634,0.0846,0.8194,0.5502,0.5345,0.3941,0.2941,0.2788,155.0287,152.7977,11.7844,1.5953
20.467,614,,0.8523,1.2009,0.0592,3.1649,1.1416,0.3607,1.1869,1.0488,0.6557,0.3586,0.0846,0.8181,0.5449,0.5312,0.3931,0.2971,0.274,154.7212,152.6992,10.6527,1.5809
20.5,615,,0.8493,1.1975,0.0601,3.1474,1.1375,0.3614,1.1836,1.0468,0.6519,0.3521,0.0847,0.8184,0.5419,0.5317,0.3949,0.2998,0.2675,153.5615,152.2072,9.6328,1.5635
20.533,616,,0.8488,1.2046,0.0606,3.1991,1.144,0.3576,1.1878,1.0471,0.6506,0.347,0.0847,0.82,0.5404,0.5372,0.3965,0.3036,0.2623,152.4916,151.8957,8.7757,1.5675
20.567,617,,0.8493,1.1993,0.0598,3.1548,1.1395,0.3612,1.1855,1.0489,0.6497,0.3426,0.0847,0.8246,0.5423,0.5358,0.3991,0.3071,0.2579,152.1857,151.8322,7.9912,1.537
20.6,618,,0.8528,1.2102,0.0589,3.2278,1.1513,0.3567,1.1938,1.053,0.6526,0.3413,0.0848,0.8307,0.5473,0.5412,0.4004,0.3112,0.2565,152.4249,151.9193,7.3061,1.5546
20.633,619,,0.8587,1.2167,0.0587,3.2614,1.158,0.3551,1.1998,1.0601,0.6574,0.3434,0.0848,0.839,0.552,0.5425,0.4028,0.314,0.2585,152.886,152.2459,6.5388,1.5539
20.667,620,,0.8697,1.2241,0.058,3.2843,1.1661,0.355,1.2088,1.0738,0.6656,0.3468,0.0849,0.8517,0.5603,0.5431,0.4081,0.3189,0.2619,154.0076,153.0069,5.8458,1.5464
20.7,621,,0.887,1.2469,0.0565,3.4147,1.1904,0.3486,1.2311,1.0941,0.6799,0.35,0.0849,0.8697,0.574,0.5513,0.4143,0.3299,0.2651,155.3833,154.1392,5.25,1.5827
20.733,622,,0.9092,1.2782,0.0562,3.6004,1.222,0.3394,1.2617,1.1224,0.696,0.3578,0.0849,0.8917,0.5972,0.5658,0.4264,0.3382,0.2729,155.3502,155.5081,4.7387,1.6338
20.767,623,,0.935,1.315,0.0558,3.8296,1.2592,0.3288,1.2985,1.1565,0.7135,0.3659,0.0849,0.9195,0.6314,0.585,0.443,0.3476,0.281,155.7267,156.8166,4.3003,1.6971
20.8,624,,0.9659,1.3561,0.0554,4.1055,1.3007,0.3168,1.3421,1.1932,0.7386,0.3837,0.0849,0.9489,0.6661,0.6035,0.4547,0.3548,0.2989,156.3476,157.6394,3.8889,1.7714
20.833,625,,0.9991,1.4006,0.057,4.4313,1.3437,0.3032,1.3887,1.2345,0.7638,0.3987,0.0849,0.992,0.7022,0.6249,0.4707,0.3651,0.3138,158.2479,158.8541,3.8857,1.86
20.867,626,,1.0352,1.4479,0.0584,4.7802,1.3895,0.2907,1.4327,1.2725,0.7978,0.4189,0.085,1.0379,0.7464,0.6349,0.4747,0.379,0.3339,160.7357,160.2108,3.8622,1.9544
20.9,627,,1.0645,1.491,0.0588,5.1401,1.4321,0.2786,1.4774,1.3098,0.8191,0.4377,0.085,1.0763,0.787,0.6583,0.4907,0.3814,0.3528,163.048,161.0554,3.915,2.0498
20.933,628,,1.0888,1.5347,0.0594,5.5549,1.4753,0.2656,1.5211,1.3419,0.8356,0.4469,0.0849,1.104,0.8161,0.6855,0.5064,0.3887,0.3619,166.2284,162.9897,4.3545,2.1314
20.967,629,,1.1088,1.5588,0.0632,5.7899,1.4957,0.2583,1.5481,1.3686,0.8489,0.4518,0.0848,1.1244,0.8364,0.6992,0.5197,0.3971,0.367,169.3594,164.8506,5.1464,2.1553
21.0,630,,1.1291,1.5866,0.0652,6.0806,1.5214,0.2502,1.5753,1.3942,0.864,0.4573,0.0848,1.141,0.8532,0.7114,0.5303,0.4066,0.3726,171.8619,165.9664,5.4024,2.194
21.033,631,,1.1453,1.6067,0.0648,6.3002,1.5419,0.2447,1.5959,1.4131,0.8774,0.463,0.0847,1.1545,0.8708,0.7185,0.5357,0.4144,0.3783,174.2256,167.0796,5.9459,2.222
21.067,632,,1.154,1.6234,0.0636,6.493,1.5598,0.2402,1.6137,1.4248,0.8831,0.4667,0.0846,1.1625,0.8808,0.7307,0.5418,0.4164,0.3821,175.6464,167.8628,6.3922,2.2511
21.1,633,,1.1569,1.6332,0.0605,6.6159,1.5727,0.2377,1.6242,1.4326,0.8812,0.4661,0.0845,1.1689,0.8862,0.743,0.5514,0.4151,0.3815,176.3939,168.6181,6.8182,2.2654
21.133,634,,1.1586,1.6402,0.0586,6.707,1.5815,0.2358,1.6315,1.4377,0.8795,0.464,0.0845,1.1728,0.8882,0.752,0.5582,0.4155,0.3795,177.1605,169.136,7.2556,2.2776
21.167,635,,1.1603,1.6444,0.0569,6.7661,1.5875,0.2346,1.6362,1.442,0.8786,0.4634,0.0844,1.1751,0.8888,0.7576,0.5634,0.4152,0.379,177.6722,169.6085,7.6989,2.2885
21.2,636,,1.1619,1.6482,0.0565,6.8134,1.5917,0.2336,1.6386,1.4452,0.8786,0.4657,0.0843,1.1739,0.8873,0.7601,0.5666,0.4128,0.3814,177.8991,169.8698,8.0877,2.3052
21.233,637,,1.1631,1.6528,0.0567,6.867,1.5961,0.2324,1.6431,1.4464,0.8798,0.4691,0.0843,1.173,0.8873,0.7633,0.5666,0.4107,0.3849,177.8468,169.9702,8.5735,2.3264
21.267,638,,1.1639,1.6553,0.0568,6.9008,1.5985,0.2316,1.6475,1.4483,0.8794,0.47,0.0842,1.1725,0.8863,0.7681,0.5689,0.4094,0.3858,177.9795,170.0275,8.9698,2.3446
21.3,639,,1.1654,1.6572,0.0572,6.9201,1.6,0.2312,1.6475,1.4496,0.8812,0.4719,0.0842,1.1724,0.886,0.7664,0.5684,0.4093,0.3877,178.0819,170.0337,9.3076,2.358
21.333,640,,1.1653,1.6584,0.0571,6.9344,1.6013,0.2309,1.6488,1.4501,0.8804,0.4714,0.0842,1.1719,0.8864,0.7684,0.5697,0.409,0.3872,177.7883,169.9966,9.6266,2.375
21.367,641,,1.1645,1.659,0.0565,6.9436,1.6025,0.2308,1.6509,1.4505,0.8785,0.4702,0.0842,1.1715,0.8868,0.7724,0.572,0.4083,0.3861,177.6936,169.9587,9.8973,2.3916
21.4,642,,1.1651,1.6599,0.0568,6.9518,1.6031,0.2306,1.6517,1.4519,0.8784,0.4697,0.0842,1.1716,0.8868,0.7734,0.5735,0.4087,0.3855,177.6777,169.9297,10.0299,2.4077
21.433,643,,1.1658,1.6602,0.0569,6.957,1.6033,0.2305,1.6508,1.4527,0.8789,0.4702,0.0842,1.172,0.886,0.7719,0.5738,0.4087,0.3861,177.5244,169.8651,10.2685,2.4071
21.467,644,,1.1651,1.6603,0.0573,6.9593,1.603,0.2303,1.651,1.4532,0.8769,0.4691,0.0841,1.1718,0.885,0.7741,0.5763,0.4078,0.3849,177.4927,169.92,10.3607,2.4027
21.5,645,,1.1645,1.6606,0.0571,6.9634,1.6035,0.2303,1.6512,1.4531,0.8759,0.4689,0.0841,1.1715,0.8851,0.7753,0.5772,0.407,0.3847,177.3779,170.015,10.4681,2.3993
21.533,646,,1.1637,1.6603,0.0572,6.9615,1.6032,0.2303,1.6508,1.4525,0.8748,0.4679,0.0841,1.1709,0.8851,0.776,0.5777,0.4069,0.3838,177.3413,170.0876,10.5892,2.3939
21.567,647,,1.1629,1.6598,0.0571,6.9555,1.6026,0.2304,1.6504,1.452,0.8739,0.4674,0.0841,1.1703,0.8852,0.7765,0.5781,0.4065,0.3833,177.3036,170.1455,10.7263,2.3869
21.6,648,,1.1626,1.6586,0.0574,6.9456,1.6012,0.2305,1.649,1.4511,0.8742,0.4679,0.0841,1.1687,0.8841,0.7748,0.5769,0.4062,0.3839,177.0038,169.8824,10.6455,2.3857
21.633,649,,1.1622,1.6576,0.0578,6.9318,1.5998,0.2308,1.6477,1.4505,0.8738,0.4686,0.0841,1.1689,0.8846,0.774,0.5768,0.4052,0.3845,176.7795,169.9146,10.7214,2.3798
21.667,650,,1.163,1.6564,0.0585,6.9147,1.5979,0.2311,1.6463,1.4501,0.876,0.4715,0.0841,1.169,0.8847,0.7702,0.574,0.4046,0.3874,176.4137,169.9048,10.7354,2.3741
21.7,651,,1.163,1.6558,0.0581,6.9105,1.5978,0.2312,1.6466,1.4491,0.8768,0.4732,0.0841,1.169,0.8849,0.7698,0.5723,0.4037,0.3891,176.0502,169.8564,10.6803,2.3751
21.733,652,,1.163,1.6534,0.0573,6.8822,1.5962,0.2319,1.6436,1.4482,0.8777,0.4728,0.0841,1.1692,0.8858,0.7658,0.5704,0.405,0.3886,175.8458,169.8559,10.6265,2.3659
21.767,653,,1.162,1.651,0.0561,6.8526,1.5949,0.2327,1.6394,1.4464,0.8776,0.4708,0.0841,1.17,0.8872,0.7618,0.5688,0.4068,0.3867,175.7293,169.7032,10.449,2.3571
21.8,654,,1.1597,1.6457,0.0554,6.7867,1.5903,0.2343,1.6322,1.4418,0.8775,0.4685,0.0842,1.1682,0.8873,0.7547,0.5643,0.409,0.3844,175.4935,169.1864,10.216,2.3409
21.833,655,,1.1557,1.6349,0.055,6.6541,1.5799,0.2374,1.6198,1.4352,0.8761,0.4647,0.0842,1.1666,0.8861,0.7437,0.5591,0.4114,0.3805,175.5257,168.9958,9.8741,2.313
21.867,656,,1.1465,1.6204,0.0548,6.4827,1.5656,0.2415,1.6025,1.4222,0.8708,0.4601,0.0843,1.1626,0.8822,0.7317,0.5514,0.4107,0.3758,175.2987,168.6008,9.7184,2.2853
21.9,657,,1.1294,1.5986,0.0536,6.2368,1.545,0.2477,1.578,1.4016,0.8572,0.4501,0.0843,1.1521,0.8713,0.7208,0.5444,0.4071,0.3657,174.4328,167.8147,9.3815,2.249
21.933,658,,1.1052,1.5684,0.0518,5.9148,1.5166,0.2564,1.5454,1.3693,0.841,0.4413,0.0844,1.135,0.857,0.7044,0.5284,0.3997,0.357,172.9561,166.4988,8.897,2.2105
21.967,659,,1.0717,1.5297,0.0532,5.5343,1.4765,0.2668,1.5051,1.3316,0.8119,0.4261,0.0844,1.1068,0.8334,0.6933,0.5197,0.3858,0.3417,170.4255,164.779,8.2389,2.1577
22.0,660,,1.0322,1.4665,0.0536,4.9593,1.4129,0.2849,1.452,1.2879,0.7765,0.4081,0.0845,1.0718,0.8064,0.6755,0.5114,0.3684,0.3237,168.5515,162.9142,7.5597,2.0529
22.033,661,,0.994,1.4228,0.0536,4.627,1.3692,0.2959,1.4052,1.2383,0.7498,0.391,0.0846,1.0301,0.7755,0.6554,0.4884,0.3588,0.3064,165.6781,160.8519,6.937,1.9971
22.067,662,,0.9588,1.3687,0.0545,4.2315,1.3141,0.3106,1.3504,1.1881,0.7296,0.3747,0.0846,0.9895,0.7507,0.6208,0.4585,0.3549,0.2901,162.8703,159.3297,6.2609,1.92
22.1,663,,0.9211,1.3179,0.0543,3.8927,1.2636,0.3246,1.2989,1.1407,0.7016,0.3587,0.0846,0.9554,0.7271,0.5973,0.4391,0.3429,0.2741,159.213,157.5099,5.6581,1.8295
22.133,664,,0.8894,1.2737,0.0563,3.6173,1.2174,0.3365,1.2506,1.1008,0.6779,0.3469,0.0847,0.9206,0.703,0.5727,0.4228,0.3311,0.2621,155.7065,155.734,5.2406,1.7381
22.167,665,,0.8671,1.2356,0.0628,3.383,1.1728,0.3467,1.2106,1.0706,0.6636,0.3399,0.0848,0.8955,0.6841,0.547,0.4069,0.3237,0.2551,152.4651,153.9146,5.0836,1.653
22.2,666,,0.8476,1.185,0.0653,3.0915,1.1197,0.3622,1.1655,1.048,0.6473,0.333,0.0849,0.8742,0.67,0.5182,0.4006,0.3143,0.2481,149.4741,152.2645,5.1291,1.5399
22.233,667,,0.8329,1.1553,0.0658,2.9429,1.0896,0.3702,1.1348,1.0298,0.6361,0.3287,0.085,0.8588,0.6533,0.4988,0.3938,0.3074,0.2437,147.4565,150.9838,5.2104,1.4893
22.267,668,,0.825,1.1345,0.0655,2.8427,1.0691,0.3761,1.1131,1.0181,0.6319,0.3287,0.085,0.849,0.6485,0.4812,0.3862,0.3032,0.2437,146.492,150.0098,5.3733,1.4469
22.3,669,,0.8234,1.1264,0.0654,2.8055,1.061,0.3782,1.1017,1.0167,0.6301,0.3307,0.0851,0.8546,0.6538,0.4716,0.3866,0.2994,0.2457,145.2607,149.0796,5.4603,1.4225
22.333,670,,0.8274,1.1292,0.0628,2.8194,1.0664,0.3783,1.1024,1.021,0.6337,0.3357,0.0851,0.8628,0.6619,0.4687,0.3873,0.298,0.2506,145.3891,148.6231,5.8013,1.4234
22.367,671,,0.834,1.1476,0.0607,2.9253,1.0869,0.3715,1.1196,1.0295,0.6384,0.341,0.0851,0.8769,0.6724,0.4812,0.3911,0.2975,0.2558,145.8376,148.611,6.1056,1.4726
22.4,672,,0.8403,1.1546,0.0565,2.9434,1.098,0.3731,1.1267,1.0383,0.6422,0.3455,0.0851,0.8869,0.6806,0.4845,0.396,0.2967,0.2604,146.3819,148.4927,6.8783,1.4471
22.433,673,,0.8452,1.176,0.056,3.0675,1.12,0.3651,1.1462,1.046,0.6445,0.3473,0.0851,0.8904,0.6825,0.5017,0.4015,0.2972,0.2622,145.9861,148.3756,7.7815,1.4958
22.467,674,,0.8475,1.1842,0.0554,3.1077,1.1288,0.3632,1.1557,1.0505,0.6446,0.349,0.0851,0.8917,0.6834,0.5111,0.4059,0.2956,0.2639,145.2936,148.1342,8.7525,1.4971
22.5,675,,0.8497,1.1901,0.0561,3.1354,1.134,0.3617,1.1635,1.054,0.6455,0.3497,0.0851,0.8928,0.6853,0.518,0.4084,0.2959,0.2645,144.5259,148.0353,9.5945,1.4968
22.533,676,,0.8529,1.1976,0.0546,3.172,1.143,0.3603,1.1741,1.0573,0.6485,0.3532,0.0851,0.8976,0.6903,0.5256,0.4088,0.2953,0.2681,144.856,148.2114,10.4252,1.5013
22.567,677,,0.855,1.2053,0.0527,3.2116,1.1526,0.3589,1.1844,1.0603,0.6497,0.3564,0.0851,0.9009,0.6917,0.5347,0.4106,0.2933,0.2713,145.1011,148.2661,11.2274,1.5095
22.6,678,,0.8569,1.2143,0.052,3.2584,1.1623,0.3567,1.1951,1.0631,0.6506,0.3581,0.0851,0.9044,0.6924,0.5445,0.4125,0.2925,0.273,145.6525,148.6328,11.8018,1.5186
22.633,679,,0.8591,1.222,0.051,3.2982,1.1709,0.355,1.2042,1.0665,0.6518,0.3598,0.0851,0.9078,0.6943,0.5524,0.4147,0.292,0.2747,146.544,149.0539,12.2713,1.5297
22.667,680,,0.86,1.2305,0.0499,3.3447,1.1807,0.353,1.2123,1.0698,0.6501,0.36,0.0851,0.91,0.6972,0.5622,0.4198,0.2901,0.2749,147.318,149.4238,12.6542,1.5445
22.7,681,,0.8613,1.2357,0.0495,3.3721,1.1862,0.3518,1.2184,1.0728,0.6497,0.3607,0.0851,0.9116,0.6975,0.5687,0.4232,0.289,0.2756,147.8312,149.7463,13.0135,1.554
22.733,682,,0.8622,1.2399,0.0496,3.3946,1.1903,0.3507,1.222,1.075,0.6493,0.3603,0.0851,0.9131,0.6971,0.5727,0.4257,0.2891,0.2752,148.5208,150.1417,13.2437,1.5602
22.767,683,,0.8625,1.2429,0.0488,3.4112,1.194,0.35,1.2246,1.0764,0.6486,0.3602,0.0851,0.9143,0.698,0.576,0.4278,0.2884,0.2752,149.1392,150.4895,13.4091,1.5658
22.8,684,,0.8613,1.2335,0.0475,3.3476,1.186,0.3543,1.2207,1.076,0.6466,0.3594,0.085,0.9139,0.7001,0.5742,0.4294,0.2872,0.2744,149.5139,150.5283,13.531,1.5424
22.833,685,,0.8611,1.2449,0.0465,3.4256,1.1985,0.3499,1.2261,1.0758,0.6465,0.3597,0.085,0.9156,0.7042,0.5797,0.4293,0.2867,0.2748,149.8188,150.6535,13.6479,1.5672
22.867,686,,0.861,1.2443,0.0463,3.4222,1.198,0.3501,1.2251,1.0751,0.6468,0.3592,0.085,0.9159,0.7058,0.5783,0.4283,0.2876,0.2743,150.0355,150.7826,13.6807,1.564
22.9,687,,0.8599,1.2424,0.0464,3.4112,1.196,0.3506,1.2229,1.074,0.6458,0.3582,0.0849,0.9158,0.7056,0.5771,0.4281,0.2877,0.2732,150.4266,151.0199,13.7748,1.561
22.933,688,,0.8589,1.2392,0.0466,3.3939,1.1926,0.3514,1.2198,1.0719,0.646,0.3565,0.085,0.9142,0.7046,0.5738,0.4259,0.2895,0.2715,151.2708,151.3612,13.6468,1.5574
22.967,689,,0.8581,1.2356,0.0471,3.3731,1.1884,0.3523,1.2161,1.07,0.6463,0.3557,0.085,0.9136,0.704,0.5698,0.4237,0.2906,0.2707,152.5018,151.9532,13.4746,1.5527
23.0,690,,0.8583,1.231,0.0473,3.3472,1.1838,0.3537,1.2108,1.0683,0.6484,0.3554,0.085,0.9132,0.7038,0.5624,0.4199,0.2929,0.2704,153.6473,152.4088,13.2627,1.5477
23.033,691,,0.8567,1.225,0.0484,3.3139,1.1766,0.355,1.2026,1.0648,0.6486,0.3539,0.085,0.9104,0.6958,0.554,0.4162,0.2947,0.2689,154.9056,152.85,12.9659,1.5387
23.067,692,,0.8551,1.2189,0.0492,3.2806,1.1697,0.3566,1.1934,1.0615,0.6487,0.3521,0.085,0.9073,0.6867,0.5447,0.4128,0.2965,0.2671,155.5251,153.4623,12.4172,1.5319
23.1,693,,0.8525,1.2121,0.049,3.2441,1.163,0.3585,1.1844,1.0568,0.6482,0.3505,0.085,0.9032,0.6798,0.5362,0.4086,0.2977,0.2654,154.9682,154.0534,11.687,1.525
23.133,694,,0.849,1.2006,0.0501,3.1834,1.1505,0.3614,1.1725,1.0505,0.6475,0.3482,0.085,0.8988,0.6756,0.525,0.4029,0.2993,0.2631,155.3198,154.5417,10.8322,1.513
23.167,695,,0.8443,1.1877,0.0508,3.1164,1.1369,0.3648,1.1602,1.0431,0.6454,0.3448,0.085,0.8937,0.6709,0.5148,0.3977,0.3006,0.2598,155.07,155.0249,9.908,1.4999
23.2,696,,0.8388,1.1552,0.0514,2.9537,1.1039,0.3737,1.1424,1.0354,0.6423,0.3393,0.085,0.887,0.666,0.5001,0.3932,0.303,0.2543,154.9124,155.2304,9.3163,1.456
23.233,697,,0.835,1.1507,0.0501,2.9342,1.1005,0.3751,1.1372,1.0311,0.639,0.3356,0.0848,0.8837,0.6664,0.4982,0.3921,0.3034,0.2508,154.5935,155.6638,8.72,1.4634
23.267,698,,0.8345,1.1506,0.0491,2.935,1.1015,0.3753,1.137,1.0305,0.6385,0.3329,0.0847,0.8797,0.6631,0.4985,0.392,0.3056,0.2482,153.9065,156.3573,8.1532,1.4842
23.3,699,,0.8373,1.1558,0.0479,2.9619,1.1079,0.3741,1.1414,1.0328,0.6418,0.3313,0.0846,0.8725,0.655,0.4996,0.391,0.3105,0.2467,153.2354,156.8857,7.6199,1.523
23.333,700,,0.8422,1.1628,0.048,2.9958,1.1148,0.3721,1.1484,1.038,0.6464,0.3318,0.0845,0.8692,0.6506,0.502,0.3916,0.3146,0.2473,152.7617,157.2669,7.9092,1.5685
23.367,701,,0.8513,1.1781,0.048,3.0722,1.13,0.3678,1.1626,1.048,0.6547,0.3345,0.0845,0.8694,0.6509,0.5079,0.3933,0.3202,0.25,152.4372,157.5124,8.2228,1.6282
23.4,702,,0.867,1.204,0.0487,3.207,1.1552,0.3602,1.1879,1.068,0.666,0.3393,0.0845,0.8726,0.6524,0.5218,0.402,0.3268,0.2548,152.819,158.2336,8.5444,1.7036
23.433,703,,0.8934,1.2649,0.0481,3.546,1.2168,0.3432,1.2356,1.1005,0.6862,0.3464,0.0845,0.8869,0.6589,0.5493,0.4143,0.3398,0.2619,153.5684,159.3059,8.3724,1.8426
23.467,704,,0.9199,1.3085,0.0473,3.8118,1.2612,0.3309,1.2848,1.1336,0.7062,0.3549,0.0845,0.9052,0.6704,0.5786,0.4274,0.3513,0.2704,154.4367,160.1538,8.2676,1.9328
23.5,705,,0.9471,1.348,0.0464,4.0705,1.3017,0.3198,1.3289,1.1721,0.7221,0.3587,0.0844,0.9331,0.6866,0.6068,0.45,0.3635,0.2742,156.0092,160.6817,8.311,2.0013
23.533,706,,0.9816,1.3979,0.0475,4.4158,1.3504,0.3058,1.3795,1.2183,0.7449,0.3694,0.0845,0.9772,0.7205,0.6346,0.4734,0.3755,0.2849,157.9304,161.5471,8.5548,2.0848
23.567,707,,1.0188,1.4465,0.0517,4.7832,1.3948,0.2916,1.4275,1.2617,0.7759,0.3871,0.0846,1.0196,0.7546,0.6515,0.4858,0.3888,0.3025,160.4981,162.3769,8.7165,2.1601
23.6,708,,1.0542,1.4891,0.0532,5.1374,1.4359,0.2795,1.4716,1.3032,0.8053,0.4084,0.0846,1.0573,0.7883,0.6663,0.4979,0.3968,0.3238,162.9617,163.4498,8.8376,2.2304
23.633,709,,1.0839,1.5327,0.0543,5.5323,1.4785,0.2672,1.5172,1.3398,0.828,0.4224,0.0847,1.0934,0.8196,0.6892,0.5118,0.4057,0.3377,165.4127,164.6224,9.0031,2.2796
23.667,710,,1.1151,1.5703,0.0561,5.9032,1.5142,0.2565,1.5543,1.3768,0.8534,0.4348,0.0847,1.1232,0.8433,0.7009,0.5233,0.4187,0.3501,167.6715,165.2082,9.0541,2.3126
23.7,711,,1.1379,1.5975,0.0576,6.1929,1.5399,0.2487,1.5827,1.4054,0.8704,0.4444,0.0846,1.1446,0.8622,0.7123,0.535,0.426,0.3598,169.7959,166.389,8.9756,2.319
23.733,712,,1.1514,1.6217,0.0572,6.4711,1.5645,0.2418,1.6083,1.4266,0.8761,0.4536,0.0846,1.1618,0.8794,0.7322,0.5504,0.4225,0.369,171.6314,167.6303,9.0716,2.3134
23.767,713,,1.1577,1.635,0.056,6.634,1.579,0.238,1.6218,1.4391,0.8764,0.4585,0.0845,1.1737,0.8912,0.7453,0.5626,0.4179,0.374,173.0157,168.5567,9.1544,2.2767
23.8,714,,1.1622,1.6368,0.055,6.6618,1.5817,0.2374,1.625,1.4465,0.878,0.4622,0.0844,1.1798,0.8947,0.747,0.5685,0.4157,0.3778,174.2397,169.2125,9.3681,2.227
23.833,715,,1.1609,1.6387,0.0528,6.6953,1.5859,0.2369,1.6274,1.4488,0.873,0.4615,0.0843,1.1802,0.8933,0.7544,0.5758,0.4115,0.3772,175.1895,169.6873,9.4489,2.1929
23.867,716,,1.1579,1.6396,0.0509,6.7019,1.5887,0.2371,1.6269,1.4487,0.8671,0.4603,0.0842,1.1791,0.8916,0.7598,0.5815,0.4068,0.3761,175.8923,170.0343,9.4821,2.1682
23.9,717,,1.1563,1.6411,0.0504,6.724,1.5907,0.2366,1.6263,1.4492,0.8633,0.4592,0.0842,1.1769,0.8878,0.7629,0.5859,0.4041,0.375,176.3073,170.2819,9.5327,2.1563
23.933,718,,1.1541,1.6423,0.0498,6.7417,1.5925,0.2362,1.6244,1.4488,0.8594,0.458,0.0841,1.1743,0.8848,0.7649,0.5894,0.4014,0.3738,176.4225,170.332,9.7515,2.1529
